code,district_code,name,type
1212072001,121207,Patane IV,village
1212072003,121207,Lumban Gurning,village
1212072004,121207,Amborgang,village
1212072005,121207,Nalela,village
1212072007,121207,Patane II,village
1212072022,121207,Gala Gala Pangkailan,village
1212072023,121207,Silamosik I,village
1212072030,121207,Parparean IV,village
1212072031,121207,Parparean I,village
1212072033,121207,Parparean II,village
1212072036,121207,Patane I,village
1212072040,121207,Patane V,village
1212072041,121207,Simpang Sigura-Gura,village
1212072042,121207,Raut Bosi,village
1212081009,121208,Parsaoran Ajibata,urban_village
1212082001,121208,Sigapiton,village
1212082002,121208,Pardomuan Ajibata,village
1212082003,121208,Pardamean Ajibata,village
1212082004,121208,Motung,village
1212082005,121208,Horsik,village
1212082006,121208,Sirungkungon,village
1212082007,121208,Parsaoran Sibisa,village
1212082008,121208,Pardamean Sibisa,village
1212082010,121208,Pardomuan Motung,village
1212092002,121209,Lintong Julu,village
1212092003,121209,Hatinggian,village
1212092004,121209,Sibaruang,village
1212092005,121209,Jangga Toruan,village
1212092006,121209,Sionggang Selatan,village
1212092007,121209,Pasar Lumban Julu,village
1212092008,121209,Sionggang Utara,village
1212092014,121209,Sionggang Tengah,village
1212092015,121209,Jangga Dolok,village
1212092016,121209,Hutanamora,village
1212092017,121209,Jonggi Nihuta,village
1212092018,121209,Aek Natolu Jaya,village
1212102001,121210,Dolok Saribu Janji Matogu,village
1212102002,121210,Dolok Nagodang,village
1212102003,121210,Lumban Binanga,village
1212102004,121210,Partor Janji Matogu,village
1212102005,121210,Parhabinsaran Janji Matogu,village
1212102006,121210,Parik,village
1212102007,121210,Sibuntuon,village
1212102008,121210,Sigaol Barat,village
1212102009,121210,Marom,village
1212102010,121210,Sigaol Timur,village
1212102012,121210,Siregar Aek Nalas,village
1212102014,121210,Lumban Holbung,village
1212102015,121210,Parbagasan Janji Matogu,village
1212102016,121210,Partoruan Janji Matogu,village
1212102017,121210,Lumban Nabolon,village
1212102018,121210,Sampuara,village
1212102019,121210,Dolok Saribu Lumban Nabolon,village
1212191007,121219,Sigumpar Dangsina,urban_village
1212192001,121219,Marsangap,village
1212192002,121219,Nauli,village
1212192003,121219,Situa-tua,village
1212192004,121219,Sigumpar,village
1212192005,121219,Maju,village
1212192006,121219,Dolok Jior,village
1212192008,121219,Sigumpar Julu,village
1212192009,121219,Sigumpar Barat,village
1212192010,121219,Banua Huta,village
1212202001,121220,Narumonda I,village
1212202002,121220,Narumonda II,village
1212202003,121220,Narumonda III,village
1212202004,121220,Narumonda IV,village
1212202005,121220,Narumonda V,village
1212202006,121220,Narumonda VI,village
1212202007,121220,Narumonda VII,village
1212202008,121220,Narumonda VIII,village
1212202009,121220,Siantar Sitio Tio,village
1212202010,121220,Siantar Dangsina,village
1212202011,121220,Siantar Tonga-tonga I,village
1212202012,121220,Siantar Tonga-Tonga II,village
1212202013,121220,Siantar Sigordang,village
1212202014,121220,Siantar Tonga-Tonga III,village
1212212001,121221,Lumban Rau Tengah,village
1212212002,121221,Lumban Rau Timur,village
1212212003,121221,Lumban Rau Utara,village
1212212004,121221,Sipagabu,village
1212212005,121221,Napajoring,village
1212212006,121221,Liat Tondung,village
1212212007,121221,Batu Manumpak,village
1212212008,121221,Lumban Rau Tenggara,village
1212212009,121221,Cinta Damai,village
1212212010,121221,Siantarasa,village
1212222001,121222,Lintong Nihuta,village
1212222002,121222,Tarabunga,village
1212222003,121222,Meat,village
1212222004,121222,Gurgur Aek Raja,village
1212222005,121222,Tangga Batu Barat,village
1212222006,121222,Tangga Batu Timur,village
1212232001,121223,Sihiong,village
1212232002,121223,Sinar Sabungan,village
1212232003,121223,Lumban Lobu,village
1212232004,121223,Harungguan,village
1212232005,121223,Naga Timbul,village
1212232006,121223,Sibadihon,village
1212232007,121223,Silamosik II,village
1212232011,121223,Partoruan Lumban Lobu,village
1212232012,121223,Pardolok Lumban Lobu,village
1212232013,121223,Silombu,village
1212232014,121223,Lumban Sangkalan,village
1212232015,121223,Nagatimbul Timur,village
1212242001,121224,Siantar Utara,village
1212242002,121224,Lumban Sitorus,village
1212242003,121224,Banjar Ganjang,village
1212242004,121224,Tangga Batu I,village
1212242005,121224,Tangga Batu II,village
1212242006,121224,Pangombusan,village
1212242007,121224,Jonggi Manulus,village
1212242008,121224,Lumban Huala,village
1212242009,121224,Dolok Nauli,village
1212242010,121224,Lumban Sirait Gu,village
1212242011,121224,Lumban Manurung,village
1213011011,121301,Kota Siantar,urban_village
1213011014,121301,Kayu Jati,urban_village
1213011022,121301,Pasar Hilir,urban_village
1213011023,121301,Pidoli Dolok,urban_village
1213011031,121301,Panyabungan II,urban_village
1213011032,121301,Panyabungan III,urban_village
1213011033,121301,Panyabungan I,urban_village
1213011035,121301,Sipolu-Polu,urban_village
1213011036,121301,Dalan Lidang,urban_village
1213012001,121301,Adian Jior,village
1213012002,121301,Aek Banir,village
1213012003,121301,Aek Mata,village
1213012004,121301,Darussalam,village
1213012005,121301,Gunung Barani,village
1213012006,121301,Gunung Manaon,village
1213012007,121301,Gunung Tua Jae,village
1213012008,121301,Gunung Tua Julu,village
1213012009,121301,Gunung Tua Tonga,village
1213012010,121301,Huta Lombang Lubis,village
1213012012,121301,Ipar Bondar,village
1213012013,121301,Kampung Padang,village
1213012015,121301,Lumban Pasir,village
1213012016,121301,Manyabar,village
1213012017,121301,Pagaran Tonga,village
1213012018,121301,Panyabungan Jae,village
1213012019,121301,Panyabungan Julu,village
1213012020,121301,Panyabungan Tonga,village
1213012021,121301,Perbangunan,village
1213012024,121301,Pidoli Lombang,village
1213012025,121301,Salam Bue,village
1213012026,121301,Sarak Matua,village
1213012027,121301,Sigalapang Julu,village
1213012028,121301,Siobon Julu,village
1213012029,121301,Sipapaga,village
1213012030,121301,Sopobatu,village
1213012037,121301,Siobon Jae,village
1213012038,121301,Panggorengan,village
1213012039,121301,Saba Jambu,village
1213012040,121301,Manyabar Jae,village
1213021012,121302,Mompang Jae,urban_village
1213022002,121302,Beringin Jaya,village
1213022007,121302,Huta damai,village
1213022008,121302,Jambur Padang Matinggi,village
1213022009,121302,Kampung Baru,village
1213022010,121302,Mompang Julu,village
1213022014,121302,Rumbio,village
1213022015,121302,Suka Ramai,village
1213022017,121302,Sopo Sorik,village
1213022018,121302,Simanondong,village
1213022019,121302,Torbanua Raja,village
1213022020,121302,Tanjung Mompang,village
1213031002,121303,Gunung Baringin,urban_village
1213032001,121303,Aek Nabara,village
1213032003,121303,Hutaimbaru,village
1213032004,121303,Huta Bangun,village
1213032005,121303,Huta Tinggi,village
1213032006,121303,Pagur,village
1213032007,121303,Pardomuan,village
1213032008,121303,Parmompang,village
1213032009,121303,Ranto Natas,village
1213032010,121303,Sirangkap,village
1213032011,121303,Tanjung,village
1213032012,121303,Tebing Tinggi,village
1213032013,121303,Tanjung Julu,village
1213032014,121303,Banjar Lancat,village
1213032015,121303,Padang Laru,village
1213041009,121304,Tano Bato,urban_village
1213042001,121304,Aek Ngali,village
1213042002,121304,Hutarimbaru,village
1213042003,121304,Hayuraja,village
1213042004,121304,Huta Julu,village
1213042005,121304,Kayu Laut,village
1213042006,121304,Lumban Dolok,village
1213042007,121304,Roburan Dolok,village
1213042008,121304,Roburan Lombang,village
1213042010,121304,Huta Raja,village
1213042011,121304,Pagaran Gala-Gala,village
1213051006,121305,Longat,urban_village
1213052001,121305,Barbaran,village
1213052002,121305,Barbaran Jae,village
1213052003,121305,Batang Gadis,village
1213052004,121305,Huta Baringin,village
1213052005,121305,Huta Tonga BB,village
1213052007,121305,Runding,village
1213052008,121305,Sirambas,village
1213052009,121305,Saba Jior,village
1213052010,121305,Batang Gadis Jae,village
1213061014,121306,Siabu,urban_village
1213061023,121306,Simangambat,urban_village
1213062001,121306,Aek Mual,village
1213062002,121306,Bonan Dolok,village
1213062003,121306,Huta Raja,village
1213062004,121306,Huta Puli,village
1213062005,121306,Huta Baringin,village
1213062006,121306,Huta Godang Muda,village
1213062007,121306,Huraba I,village
1213062008,121306,Huraba II,village
1213062009,121306,Lumban Pinasa,village
1213062010,121306,Lumban Dolok,village
1213062011,121306,Muara Btg. Angkola,village
1213062012,121306,Pintu Padang Jae,village
1213062013,121306,Pintu Padang Julu,village
1213062015,121306,Sibaruang,village
1213062016,121306,Sihepeng,village
1213062017,121306,Simaninggir,village
1213062018,121306,Sinonoan,village
1213062019,121306,Tangga Bosi II,village
1213062020,121306,Tanjung Sialang,village
1213062021,121306,Tangga Bosi I,village
1213062022,121306,Tangga Bosi III,village
1213062024,121306,Sihepeng Sada,village
1213062025,121306,Sihepeng Dua,village
1213062026,121306,Sihepeng Tolu,village
1213062027,121306,Sihepeng Opat,village
1213062028,121306,Sihepeng Lima,village
1213072001,121307,Bange,village
1213072003,121307,Huta Bangun,village
1213072005,121307,Janji Matogu,village
1213072006,121307,Malintang Jae,village
1213072007,121307,Malintang Julu,village
1213072008,121307,Pasar Baru Malintang,village
1213072010,121307,Sidojadi,village
1213072013,121307,Lambou Darul Ihsan,village
1213072014,121307,Huta Bangun Jae,village
1213072015,121307,Bange Nauli,village
1213072016,121307,Malintang,village
1213081032,121308,Tamiang,urban_village
1213081036,121308,Pasar Kotanopan,urban_village
1213082001,121308,Batahan,village
1213082002,121308,Botung,village
1213082003,121308,Gading Bain,village
1213082004,121308,Gunung Tua MS,village
1213082005,121308,Gunung Tua SM,village
1213082006,121308,Hutapuli,village
1213082007,121308,Huta Padang MS,village
1213082008,121308,Hutarimbaru SM,village
1213082009,121308,Huta Baringin TB,village
1213082010,121308,Huta Pungkut Jae,village
1213082011,121308,Huta Pungkut Tonga,village
1213082012,121308,Huta Pungkut Julu,village
1213082013,121308,Huta Dangka,village
1213082014,121308,Muara Potan,village
1213082015,121308,Muara Siambak,village
1213082016,121308,Manambin,village
1213082017,121308,Muara Pungkut,village
1213082018,121308,Muara Botung,village
1213082019,121308,Pagar Gunung,village
1213082020,121308,Padang Bulan,village
1213082021,121308,Patialo,village
1213082022,121308,Saba Dolok,village
1213082023,121308,Singengu Jae,village
1213082024,121308,Singengu Julu,village
1213082025,121308,Sayur Maincat,village
1213082026,121308,Simpang Tolang Jae,village
1213082027,121308,Simpang Tolang Julu,village
1213082028,121308,Sibio Bio,village
1213082029,121308,Sopo Sorik,village
1213082030,121308,Simandolam,village
1213082031,121308,Tombang Bustak,village
1213082033,121308,Tobang,village
1213082034,121308,Ujung Marisi,village
1213082035,121308,Usor Tolang,village
1213091008,121309,Pasar Maga,urban_village
1213092001,121309,Aek Marian MG,village
1213092002,121309,Bangun Purba,village
1213092003,121309,Maga Lombang,village
1213092004,121309,Maga Dolok,village
1213092005,121309,Purba Baru,village
1213092006,121309,Purba Lamo,village
1213092007,121309,Pangkat,village
1213092009,121309,Siantona,village
1213101010,121310,Laru Lombang,urban_village
1213102001,121310,Angin Barat,village
1213102006,121310,Huta Tonga AB,village
1213102007,121310,Laru Baringin,village
1213102008,121310,Laru Bolak,village
1213102009,121310,Laru Dolok,village
1213102011,121310,Lumban Pasir,village
1213102012,121310,Muara Mais,village
1213102013,121310,Muara Mais Jambur,village
1213102014,121310,Padang Sanggar,village
1213102015,121310,Panjaringan,village
1213102016,121310,Pasar Laru,village
1213102017,121310,Pastap,village
1213102018,121310,Pastap Julu,village
1213102020,121310,Rao Rao Dolok,village
1213102021,121310,Rao Rao Lombang,village
1213102025,121310,Simangambat TB,village
1213102026,121310,Tambangan Jae,village
1213102027,121310,Tambangan Pasoman,village
1213102028,121310,Tambangan Tonga,village
1213111003,121311,Huta Godang,urban_village
1213112001,121311,Alahan Kae,village
1213112002,121311,Habincaran,village
1213112004,121311,Huta Padang UP,village
1213112005,121311,Hutaimbaru UP,village
1213112006,121311,Muara Saladi,village
1213112007,121311,Patahajang,village
1213112008,121311,Simpang Banyak Jae,village
1213112009,121311,Simpang Banyak Julu,village
1213112010,121311,Simpang Duhu Dolok,village
1213112011,121311,Simpang Duhu Lombang,village
1213112012,121311,Simpang Pining,village
1213112013,121311,Tolang,village
1213121019,121312,Pasar Muara Sipongi,urban_village
1213122001,121312,Bandar Panjang,village
1213122002,121312,Bandar Panjang Tuo,village
1213122007,121312,Kampung Pinang,village
1213122008,121312,Koto Baringin,village
1213122009,121312,Limau Manis,village
1213122012,121312,Ranjo Batu,village
1213122013,121312,Sibinail,village
1213122015,121312,Simpang Mandepo,village
1213122016,121312,Tamiang Mudo,village
1213122017,121312,Tanjung Alai,village
1213122020,121312,Tanjung Medan,village
1213122021,121312,Muara Kumpulan,village
1213122022,121312,Aek Botung,village
1213122023,121312,Koto Boru,village
1213122024,121312,Tanjung Larangan,village
1213131017,121313,Muara Soma,urban_village
1213132001,121313,Aek Guo,village
1213132002,121313,Aek Holbung,village
1213132003,121313,Aek Manggis,village
1213132004,121313,Aek Nabara,village
1213132005,121313,Aek Nangali,village
1213132006,121313,Ampung Julu,village
1213132007,121313,Ampung Padang,village
1213132008,121313,Ampung Siala,village
1213132009,121313,Bangkelang,village
1213132010,121313,Banjar Malayu,village
1213132011,121313,Batu Madinding,village
1213132012,121313,Bulu Soma,village
1213132013,121313,Guo Batu,village
1213132014,121313,Hadangkahan,village
1213132015,121313,Hatupangan,village
1213132016,121313,Muara Parlampungan,village
1213132018,121313,Rantobi,village
1213132019,121313,Rao Rao,village
1213132020,121313,Simanguntong,village
1213132021,121313,Sipogu,village
1213132022,121313,Sopo Tinjak,village
1213132023,121313,Tarlola,village
1213132024,121313,Tombang Kaluang,village
1213132025,121313,Huta Lobu,village
1213132026,121313,Lubuk Samboa,village
1213132027,121313,Jambur Baru,village
1213132028,121313,Aek Baru Jae,village
1213132029,121313,Aek Baru Julu,village
1213132030,121313,Lubuk Bondar Panjang,village
1213132031,121313,Tor Naincat,village
1213141024,121314,Simpang Gambir,urban_village
1213141028,121314,Tapus,urban_village
1213142001,121314,Aek Garingging,village
1213142002,121314,Aek Manyuruk,village
